"ticker","date","open","high","low","close","adj_close","volume"
"AAPL","2023-03-01","145.5238473","145.920283","143.7200302","144.0173645","144.0173645","55479000"
"AAPL","2023-03-02","143.0956568","145.4049318","142.6199158","144.6120453","144.6120453","52238100"
"AAPL","2023-03-03","146.7231153","149.7658136","146.0194395","149.6865234","149.6865234","70732300"
"AAPL","2023-03-06","152.4219562","154.9096382","152.0949051","152.4616089","152.4616089","87558000"
"AAPL","2023-03-07","152.3327445","152.6598108","149.785614","150.2514343","150.2514343","56182000"
"AAPL","2023-03-08","151.450668","152.1048006","150.4793899","151.5101318","151.5101318","47204800"
"AAPL","2023-03-09","152.1939933","153.1652714","148.8936138","149.250412","149.250412","53833600"
"AAPL","2023-03-10","148.8737806","149.5972825","146.2969034","147.1789856","147.1789856","68572400"
"AAPL","2023-03-13","146.4951436","151.777732","146.3861215","149.131485","149.131485","84457100"
"AAPL","2023-03-14","149.934291","152.0354277","148.7647949","151.2326355","151.2326355","73695900"
"AAPL","2023-03-15","149.8450831","151.8867558","148.5863762","151.6290741","151.6290741","77167900"
"AAPL","2023-03-16","150.8064604","155.0682126","150.2910818","154.4636383","154.4636383","76161100"
"AAPL","2023-03-17","154.6915953","155.3457279","152.9076041","153.6212006","153.6212006","98944600"
"AAPL","2023-03-20","153.6905721","156.4161093","152.7787427","155.9998322","155.9998322","73641400"
"AAPL","2023-03-21","155.9205722","157.9820564","155.1474968","157.8631287","157.8631287","73938300"
"AAPL","2023-03-22","157.8829348","160.6976677","156.4061838","156.4260101","156.4260101","75701800"
"AAPL","2023-03-23","157.4171187","160.112924","156.2773396","157.5162201","157.5162201","67622100"
"AAPL","2023-03-24","157.4468588","158.9136892","156.4458487","158.8244934","158.8244934","59196500"
"AAPL","2023-03-27","158.5172463","159.3398648","156.4656528","156.8720093","156.8720093","52390300"
"AAPL","2023-03-28","156.5647498","157.0801282","154.5924467","156.2475891","156.2475891","45992200"
"AAPL","2023-03-29","157.9522886","159.6173517","157.9324774","159.3398438","159.3398438","51305700"
"AAPL","2023-03-30","160.093092","161.0247325","159.8354103","160.9157104","160.9157104","49501700"
"AAPL","2023-03-31","160.9949972","163.532222","160.4697131","163.4331055","163.4331055","68749800"
"AAPL","2023-04-03","162.8087561","164.8107765","162.7591978","164.6918488","164.6918488","56976200"
"AAPL","2023-04-04","165.1179886","165.355844","163.6412377","164.1566162","164.1566162","46278300"
"AAPL","2023-04-05","163.2745464","163.5817863","160.360697","162.3032532","162.3032532","51511700"
"AAPL","2023-04-06","160.9851079","163.4926164","160.5589402","163.195282","163.195282","45390100"
"AAPL","2023-04-10","159.984064","160.5886383","158.6559878","160.5886383","160.5886383","47716900"
"AAPL","2023-04-11","160.9058287","160.9157343","159.0821849","159.3696136","159.3696136","47644200"
"AAPL","2023-04-12","159.7858592","160.6183833","158.3586663","158.675827","158.675827","50133100"
"AAPL","2023-04-13","160.1922016","164.325105","159.9840631","164.0872345","164.0872345","68445600"
"AAPL","2023-04-14","163.1258767","164.8404982","162.3627371","163.7403717","163.7403717","49386500"
"AAPL","2023-04-17","163.6214236","163.9187579","162.5708553","163.7601776","163.7601776","41516200"
"AAPL","2023-04-18","164.6224624","165.9208069","164.1764533","164.9891663","164.9891663","49923000"
"AAPL","2023-04-19","164.3251319","166.6641392","164.067435","166.138855","166.138855","47720200"
"AAPL","2023-04-20","164.6125255","166.3766901","164.0872413","165.1675415","165.1675415","52456400"
"AAPL","2023-04-21","163.5817949","164.9693351","163.0267788","163.552063","163.552063","58337300"
"AAPL","2023-04-24","163.5322324","164.1269011","162.4321059","163.8592987","163.8592987","41949600"
"AAPL","2023-04-25","163.7205532","164.8305854","162.273534","162.3131866","162.3131866","48714100"
"AAPL","2023-04-26","161.6094831","163.8097361","161.3518014","162.3032532","162.3032532","45498800"
"AAPL","2023-04-27","163.7205533","167.0605706","163.7205533","166.911911","166.911911","64902300"
"AAPL","2023-04-28","166.9911917","168.3390943","166.3866174","168.1705933","168.1705933","55209200"
"AAPL","2023-05-01","167.7741809","168.9337714","167.1398746","168.0814209","168.0814209","52472900"
"AAPL","2023-05-02","168.5769405","168.8346373","166.0496213","167.0407257","167.0407257","48425700"
"AAPL","2023-05-03","167.9922011","169.3995675","165.6730203","165.960434","165.960434","65136000"
"AAPL","2023-05-04","163.4232128","165.5540814","162.8483704","164.3152008","164.3152008","81235400"
"AAPL","2023-05-05","169.459029","172.749503","169.2409849","172.026001","172.026001","113316400"
"AAPL","2023-05-08","170.9456885","172.3035119","170.5789847","171.9566193","171.9566193","55962800"
"AAPL","2023-05-09","171.5106168","171.9962483","170.0735185","170.2420044","170.2420044","45326900"
"AAPL","2023-05-10","171.4809082","172.4819184","170.3708609","172.016098","172.016098","53724500"
"AAPL","2023-05-11","172.3035232","173.0369309","170.6384598","172.2044067","172.2044067","49514700"
"AAPL","2023-05-12","172.3135714","172.750263","169.7132908","171.2714844","171.2714844","45497800"
"AAPL","2023-05-15","171.8570479","171.9066747","170.179762","170.7752533","170.7752533","37266700"
"AAPL","2023-05-16","170.6958534","171.8371941","170.5072807","170.7752533","170.7752533","42110300"
"AAPL","2023-05-17","170.4179576","171.6287636","169.1376558","171.3905792","171.3905792","57951600"
"AAPL","2023-05-18","171.698241","173.9213913","171.2814032","173.7328186","173.7328186","65496700"
"AAPL","2023-05-19","175.0627357","175.0627357","173.6236494","173.8419952","173.8419952","55772400"
"AAPL","2023-05-22","172.6708601","173.3953781","172.1448494","172.8892059","172.8892059","43570900"
"AAPL","2023-05-23","171.8272671","172.0753859","169.9911816","170.2690735","170.2690735","50747300"
"AAPL","2023-05-24","169.8025948","171.1225888","169.2368918","170.5469513","170.5469513","45143500"
"AAPL","2023-05-25","171.1126712","172.5914497","170.3980878","171.6883087","171.6883087","56058300"
"AAPL","2023-05-26","172.0158161","174.4473774","171.8073896","174.1099243","174.1099243","54835000"
"AAPL","2023-05-30","175.6284281","177.6431517","175.2413634","175.9658661","175.9658661","55964400"
"AAPL","2023-05-31","175.9956596","178.0004641","175.4299414","175.9162598","175.9162598","99625300"
"AAPL","2023-06-01","176.3628481","178.7646363","175.5986379","178.7348633","178.7348633","68901800"
"AAPL","2023-06-02","179.667794","180.4121504","177.9111086","179.5883942","179.5883942","61945900"
"AAPL","2023-06-05","181.2557666","183.5583014","176.7002936","178.228714","178.228714","121946500"
"AAPL","2023-06-06","178.6157717","178.7646369","176.0948761","177.861496","177.861496","64848400"
"AAPL","2023-06-07","177.0973093","179.8464703","175.9857417","176.4819794","176.4819794","61944600"
"AAPL","2023-06-08","176.5613508","179.4792306","176.1246744","179.2112732","179.2112732","50214900"
"AAPL","2023-06-09","180.1342882","180.858791","179.2708394","179.5983582","179.5983582","48870700"
"AAPL","2023-06-12","179.9060014","182.5062818","179.6082557","182.4070282","182.4070282","54274900"
"AAPL","2023-06-13","181.4245071","182.7643398","181.0672153","181.9306641","181.9306641","54929100"
"AAPL","2023-06-14","181.9902041","183.0025333","180.6503715","182.5658417","182.5658417","57462900"
"AAPL","2023-06-15","182.5757739","185.1165084","182.3971205","184.6103363","184.6103363","65433200"
"AAPL","2023-06-16","185.3249118","185.5829651","182.883431","183.5285339","183.5285339","101235600"
"AAPL","2023-06-20","183.0223828","184.6996685","183.0223828","183.6178589","183.6178589","49799100"
"AAPL","2023-06-21","183.5086893","184.0148614","181.2160736","182.5757751","182.5757751","49515700"
"AAPL","2023-06-22","182.3574312","185.6425223","182.2879507","185.5928955","185.5928955","51245300"
"AAPL","2023-06-23","184.153797","186.1486669","183.6178519","185.2752838","185.2752838","53079300"
"AAPL","2023-06-26","185.4241747","186.6349958","183.836208","183.8759155","183.8759155","48088700"
"AAPL","2023-06-27","184.4912279","186.9724161","184.2728822","186.6448975","186.6448975","50730800"
"AAPL","2023-06-28","186.5158835","188.4710612","186.18838","187.8259583","187.8259583","51216800"
"AAPL","2023-06-29","187.6572342","188.6397902","187.5182882","188.1633911","188.1633911","46347300"
"AAPL","2023-06-30","190.1880786","193.0166246","189.8208524","192.5104675","192.5104675","85069600"
"AAPL","2023-07-03","192.3218852","192.4211388","190.3170807","191.0118256","191.0118256","31458200"
"AAPL","2023-07-05","190.1285194","191.5278982","189.1856556","189.8903198","189.8903198","46920300"
"AAPL","2023-07-06","188.4115064","190.5751104","187.7763228","190.366684","190.366684","45094300"
"AAPL","2023-07-07","189.9696961","191.2202095","188.8085018","189.2451782","189.2451782","46778000"
"AAPL","2023-07-10","187.8358836","188.5604015","185.632587","187.1907806","187.1907806","59922200"
"AAPL","2023-07-11","187.7366396","187.8755855","185.1959051","186.6647644","186.6647644","46638100"
"AAPL","2023-07-12","188.252722","190.2575265","187.0518353","188.3420563","188.3420563","60750200"
"AAPL","2023-07-13","189.0665393","189.7513497","188.3519559","189.1062317","189.1062317","41342300"
"AAPL","2023-07-14","188.7985664","189.7414149","188.2030903","189.2551117","189.2551117","41573900"
"AAPL","2023-07-17","190.4560038","192.8578074","190.3666847","192.5302887","192.5302887","50520200"
"AAPL","2023-07-18","191.895117","192.8677386","190.972107","192.2722473","192.2722473","48353800"
"AAPL","2023-07-19","191.6470072","196.7383957","191.2003811","193.631958","193.631958","80507300"
"AAPL","2023-07-20","193.6220163","194.9916372","191.0515087","191.6767731","191.6767731","59581200"
"AAPL","2023-07-21","192.639478","193.5029267","189.7910634","190.4957275","190.4957275","71917800"
"AAPL","2023-07-24","191.9546436","193.4433565","190.8033687","191.2996063","191.2996063","45377800"
"AAPL","2023-07-25","191.8752747","192.9769231","191.4683562","192.1630859","192.1630859","37283200"
"AAPL","2023-07-26","192.2127121","194.1678899","191.8653548","193.0364685","193.0364685","47471900"
"AAPL","2023-07-27","194.5450012","195.7161147","191.1011109","191.7660675","191.7660675","47460200"
"AAPL","2023-07-28","193.2051703","195.1504286","192.6791596","194.3564453","194.3564453","48291400"
"AAPL","2023-07-31","194.5847217","195.011494","193.7907384","194.9717865","194.9717865","38824100"
"AAPL","2023-08-01","194.7633563","195.2496595","193.8105734","194.138092","194.138092","35175100"
"AAPL","2023-08-02","193.5723706","193.7113165","190.4063872","191.1308899","191.1308899","50389300"
"AAPL","2023-08-03","190.1285056","190.9224737","189.2551224","189.7315063","189.7315063","61235200"
"AAPL","2023-08-04","184.1240425","185.9700473","180.5511249","180.6206055","180.6206055","115799700"
"AAPL","2023-08-07","180.7595292","181.7520044","176.0154985","177.5042114","177.5042114","97576100"
"AAPL","2023-08-08","178.3378791","178.9135166","176.2437557","178.447052","178.447052","67823000"
"AAPL","2023-08-09","179.5089933","179.5685394","175.6780382","176.8491669","176.8491669","60378500"
"AAPL","2023-08-10","178.1294611","179.389909","176.2636178","176.6308289","176.6308289","54686900"
"AAPL","2023-08-11","176.2233961","177.5153443","175.4581538","176.6904755","176.6904755","51988100"
"AAPL","2023-08-14","176.8693528","178.5787168","176.2134309","178.3501434","178.3501434","43675600"
"AAPL","2023-08-15","177.7737183","178.3699985","175.9550342","176.3525543","176.3525543","43622600"
"AAPL","2023-08-16","176.0345463","177.4358147","175.4084377","175.4780121","175.4780121","46964900"
"AAPL","2023-08-17","176.0445002","176.4122071","172.4071313","172.9239197","172.9239197","66062900"
"AAPL","2023-08-18","171.2344301","174.0171168","170.8965364","173.4108887","173.4108887","61114200"
"AAPL","2023-08-21","173.9872907","175.0407327","172.6655142","174.7525177","174.7525177","46311900"
"AAPL","2023-08-22","175.9649643","176.5811251","175.1599762","176.1339111","176.1339111","42084200"
"AAPL","2023-08-23","177.4159664","180.4272265","177.2271391","179.9998779","179.9998779","52722800"
"AAPL","2023-08-24","179.5526464","179.979995","174.9214625","175.2891846","175.2891846","54945800"
"AAPL","2023-08-25","176.2830127","178.0420554","174.7326628","177.5054016","177.5054016","51449600"
"AAPL","2023-08-28","178.9762349","179.4731427","177.4457657","179.0756226","179.0756226","43820700"
"AAPL","2023-08-29","178.5886601","183.7564982","178.3899","182.9813232","182.9813232","53003900"
"AAPL","2023-08-30","183.796255","186.6882619","183.5974949","186.4894867","186.4894867","60813900"
"AAPL","2023-08-31","186.6783319","187.9504147","186.3205576","186.7081451","186.7081451","60794500"
"AAPL","2023-09-01","188.3181128","188.7454462","187.1155893","188.2882996","188.2882996","45732600"
"AAPL","2023-09-05","187.1155934","188.8050768","186.4497388","188.5268097","188.5268097","45280000"
"AAPL","2023-09-06","187.2348463","187.6820755","180.3477118","181.7788086","181.7788086","81755800"
"AAPL","2023-09-07","174.0965977","177.1078727","172.4667409","176.4618835","176.4618835","112488800"
"AAPL","2023-09-08","177.2470107","179.1253215","176.6904612","177.0780487","177.0780487","65551300"
"AAPL","2023-09-11","178.9563634","179.1849367","176.2432361","178.2507477","178.2507477","58953100"
"AAPL","2023-09-12","178.3799603","179.0160017","173.7388435","175.2096863","175.2096863","90370200"
"AAPL","2023-09-13","175.4183623","176.203485","172.9040104","173.1325989","173.1325989","84267900"
"AAPL","2023-09-14","172.923923","175.010942","172.5065223","174.6531677","174.6531677","60895800"
"AAPL","2023-09-15","175.3885528","175.4084334","172.7450151","173.9276428","173.9276428","109205100"
"AAPL","2023-09-18","175.3885636","178.2706378","175.0804832","176.8693542","176.8693542","67257600"
"AAPL","2023-09-19","176.4221378","178.5190892","176.0345504","177.9625549","177.9625549","51826900"
"AAPL","2023-09-20","178.1513673","178.5886485","174.3152387","174.4046936","174.4046936","58436200"
"AAPL","2023-09-21","173.4705309","175.2097083","172.7847956","172.8543549","172.8543549","63047900"
"AAPL","2023-09-22","173.5897619","175.984861","172.9736011","173.7090149","173.7090149","56725400"
"AAPL","2023-09-25","173.122665","175.8755383","173.0729712","174.9910431","174.9910431","46172700"
"AAPL","2023-09-26","173.7388277","174.1164673","170.5983672","170.8965149","170.8965149","64588900"
"AAPL","2023-09-27","171.5524196","171.9698203","168.0045063","169.3759613","169.3759613","66921800"
"AAPL","2023-09-28","168.2927119","170.966078","166.5833481","169.6343689","169.6343689","56294400"
"AAPL","2023-09-29","170.9561417","171.9996509","169.2865238","170.1511536","170.1511536","51814200"
"AAPL","2023-10-02","170.1611086","173.2220624","169.8728935","172.6754608","172.6754608","52164500"
"AAPL","2023-10-03","171.1946677","172.5562054","169.763586","171.3338013","171.3338013","49594600"
"AAPL","2023-10-04","170.0319005","173.1326154","169.9126475","172.5860138","172.5860138","53020300"
"AAPL","2023-10-05","172.7151939","174.3649313","171.612058","173.8282776","173.8282776","48527900"
"AAPL","2023-10-06","172.7251371","176.8892265","172.1089612","176.3923187","176.3923187","57224100"
"AAPL","2023-10-09","175.7165308","177.9426831","174.7127825","177.8830566","177.8830566","42390800"
"AAPL","2023-10-10","176.9985586","178.6085349","176.8494771","177.2867584","177.2867584","43698000"
"AAPL","2023-10-11","177.0979232","178.7377279","176.5016429","178.6880341","178.6880341","47551100"
"AAPL","2023-10-12","178.9563659","181.2123162","177.932722","179.5924072","179.5924072","56743100"
"AAPL","2023-10-13","180.2980097","180.8048502","177.0382961","177.7439117","177.7439117","51427100"
"AAPL","2023-10-16","175.6569128","177.9725051","175.4183916","177.6147308","177.6147308","52517000"
"AAPL","2023-10-17","175.5575203","177.3165782","173.7189705","176.0544281","176.0544281","57549400"
"AAPL","2023-10-18","174.4941311","176.4817622","174.0270366","174.7525177","174.7525177","54764400"
"AAPL","2023-10-19","174.9512929","176.740164","174.1065587","174.3748932","174.3748932","59302900"
"AAPL","2023-10-20","174.2258013","174.3351216","171.5723156","171.8108368","171.8108368","64189300"
"AAPL","2023-10-23","169.8530285","172.9338478","168.8790783","171.9300995","171.9300995","55980100"
"AAPL","2023-10-24","171.9797831","172.5959439","170.3896722","172.3673706","172.3673706","43816600"
"AAPL","2023-10-25","170.8170298","171.9897249","169.5946257","170.0418549","170.0418549","57157000"
"AAPL","2023-10-26","169.3163691","170.3201327","164.6454386","165.8578949","165.8578949","70625300"
"AAPL","2023-10-27","165.877761","167.915086","165.7982539","167.179657","167.179657","58499100"
"AAPL","2023-10-30","167.9747121","170.1114095","167.8256306","169.2368469","169.2368469","51131000"
"AAPL","2023-10-31","168.3026662","169.8430682","166.8616216","169.7138824","169.7138824","44846000"
"AAPL","2023-11-01","169.9424404","173.15246","169.067878","172.8940735","172.8940735","56934900"
"AAPL","2023-11-02","174.4345074","176.680525","174.3748809","176.4718323","176.4718323","77334800"
"AAPL","2023-11-03","173.1624415","175.7264876","172.2779462","175.5575256","175.5575256","79763700"
"AAPL","2023-11-06","175.2892014","178.3203269","175.1202546","178.1215668","178.1215668","63841300"
"AAPL","2023-11-07","178.0718539","181.3117021","177.8631611","180.6955414","180.6955414","70530000"
"AAPL","2023-11-08","181.2222575","182.3154454","180.466948","181.7589111","181.7589111","49340300"
"AAPL","2023-11-09","181.8284924","182.9813069","180.6855955","181.2818909","181.2818909","53763500"
"AAPL","2023-11-10","183.0731258","185.6604566","182.6352684","185.491272","185.491272","66133400"
"AAPL","2023-11-13","184.91411","185.1230777","183.3119583","183.8990784","183.8990784","43627500"
"AAPL","2023-11-14","186.7849416","187.1929465","185.3917728","186.5262146","186.5262146","60108400"
"AAPL","2023-11-15","186.9342059","188.5761558","186.8645398","187.0934143","187.0934143","53790500"
"AAPL","2023-11-16","188.6458394","190.0290624","187.7303111","188.7851563","188.7851563","54412900"
"AAPL","2023-11-17","189.322511","189.4518821","187.6507085","188.7652435","188.7652435","50922700"
"AAPL","2023-11-20","188.964255","190.9744114","188.9543092","190.5166473","190.5166473","46505100"
"AAPL","2023-11-21","190.4768675","190.5863319","188.8150107","189.7106171","189.7106171","38134500"
"AAPL","2023-11-22","190.556465","191.989432","189.8996789","190.3773346","190.3773346","39617700"
"AAPL","2023-11-24","189.9394753","189.9693278","188.3273779","189.043869","189.043869","24048300"
"AAPL","2023-11-27","188.9941172","189.7404609","187.9790855","188.8647461","188.8647461","40552600"
"AAPL","2023-11-28","188.8547987","190.1484641","188.4766464","189.4717712","189.4717712","38415400"
"AAPL","2023-11-29","189.9693324","191.1535335","188.0487487","188.4467926","188.4467926","43014200"
"AAPL","2023-11-30","188.914492","189.3921628","187.2725421","189.0239563","189.0239563","48794400"
"AAPL","2023-12-01","189.4021262","190.6261256","188.3074827","190.3076935","190.3076935","45679300"
"AAPL","2023-12-04","189.053822","189.123488","186.5361572","188.5065002","188.5065002","43389500"
"AAPL","2023-12-05","189.2827084","193.4522689","189.2528407","192.4770508","192.4770508","66628400"
"AAPL","2023-12-06","193.5020368","193.8105231","191.1734481","191.382431","191.382431","41089700"
"AAPL","2023-12-07","192.6860424","194.0493587","192.6462289","193.3229218","193.3229218","47477700"
"AAPL","2023-12-08","193.2532417","195.0345236","192.7258267","194.7558899","194.7558899","53377300"
"AAPL","2023-12-11","192.1685541","192.5467064","190.4867907","192.238205","192.238205","60943700"
"AAPL","2023-12-12","192.1387143","193.7707185","190.7853438","193.7607727","193.7607727","52696900"
"AAPL","2023-12-13","194.1389002","197.0347171","193.90008","196.9949188","196.9949188","70404200"
"AAPL","2023-12-14","197.0546227","198.6468133","195.2036899","197.1441803","197.1441803","66831600"
"AAPL","2023-12-15","196.5670133","197.4327671","196.0395983","196.6068268","196.6068268","128256700"
"AAPL","2023-12-18","195.1340195","195.6713954","193.4423104","194.9349976","194.9349976","55751900"
"AAPL","2023-12-19","195.2036928","195.9898347","194.9350048","195.9798889","195.9798889","40714100"
"AAPL","2023-12-20","195.9400887","196.7162849","193.880188","193.880188","193.880188","52242800"
"AAPL","2023-12-21","195.1439866","196.1192047","192.556656","193.730896","193.730896","46482500"
"AAPL","2023-12-22","194.228473","194.4573626","192.0292554","192.656189","192.656189","37122800"
"AAPL","2023-12-26","192.6661237","192.9447574","191.8899275","192.1088562","192.1088562","28919300"
"AAPL","2023-12-27","191.5515879","192.5566585","190.158404","192.2083588","192.2083588","48087700"
"AAPL","2023-12-28","193.1935437","193.7110129","192.2282714","192.6362762","192.6362762","34049900"
"AAPL","2023-12-29","192.9547011","193.4522635","190.795282","191.5913849","191.5913849","42628800"
"AAPL","2024-01-02","186.2376031","187.5213226","182.9935017","184.7349701","184.7349701","82488700"
"AAPL","2024-01-03","183.3219083","184.9738193","182.5357512","183.3517609","183.3517609","58414500"
"AAPL","2024-01-04","181.2619831","182.1974029","179.9981855","181.0231628","181.0231628","71983600"
"AAPL","2024-01-05","181.102771","181.8690062","179.2916366","180.2967072","180.2967072","62303300"
"AAPL","2024-01-08","181.2022805","184.6951785","180.6151605","184.655365","184.655365","59144500"
"AAPL","2024-01-09","183.023358","184.2473573","181.839157","184.2374115","184.2374115","42841800"
"AAPL","2024-01-10","183.4512616","185.4912553","183.0233501","185.2822876","185.2822876","46792900"
"AAPL","2024-01-11","185.6305921","186.1381155","182.7248292","184.6852264","184.6852264","49128400"
"AAPL","2024-01-12","185.1529277","185.8296205","184.2871739","185.0136108","185.0136108","40444700"
"AAPL","2024-01-16","181.2719371","183.36169","180.0479226","182.7347717","182.7347717","65603000"
"AAPL","2024-01-17","180.3862989","182.0381947","179.4210265","181.7894135","181.7894135","47317400"
"AAPL","2024-01-18","185.1827778","188.2179116","184.9240509","187.7104034","187.7104034","78005800"
"AAPL","2024-01-19","188.4069897","191.014212","187.8994815","190.6261139","190.6261139","68741000"
"AAPL","2024-01-22","191.3625031","194.3777301","191.3226896","192.9447479","192.9447479","60133900"
"AAPL","2024-01-23","194.0692614","194.7956983","192.8850604","194.2284698","194.2284698","42355600"
"AAPL","2024-01-24","194.4672861","195.4226125","193.3925495","193.5517731","193.5517731","53631300"
"AAPL","2024-01-25","194.2682728","195.3131569","192.1685588","193.2233887","193.2233887","54822100"
"AAPL","2024-01-26","193.3229053","193.8105068","191.0042627","191.4819183","191.4819183","44594000"
"AAPL","2024-01-29","191.0739066","191.2629827","188.6557606","190.7952728","190.7952728","47145600"
"AAPL","2024-01-30","190.009147","190.864955","186.5560625","187.1232758","187.1232758","55859400"
"AAPL","2024-01-31","186.1281514","186.1878717","183.4512782","183.5010223","183.5010223","55467800"
"AAPL","2024-02-01","183.0930321","186.0385932","182.9238627","185.9490356","185.9490356","64885400"
"AAPL","2024-02-02","178.9831513","186.416735","178.3761246","184.9439545","184.9439545","102518000"
"AAPL","2024-02-05","187.2327245","188.3273679","184.9339887","186.7650146","186.7650146","69668800"
"AAPL","2024-02-06","185.9490292","188.387082","185.8594716","188.3771362","188.3771362","43490800"
"AAPL","2024-02-07","189.7106021","190.1186069","187.6904999","188.4866028","188.4866028","53439000"
"AAPL","2024-02-08","188.4666922","188.6159548","186.4366442","187.4019165","187.4019165","40962000"
"AAPL","2024-02-09","187.9698526","189.305033","187.3222021","188.1691437","188.1691437","45155200"
"AAPL","2024-02-12","187.7406757","187.9897743","186.1165476","186.4752502","186.4752502","41781900"
"AAPL","2024-02-13","185.1002428","185.5386589","182.8483811","184.3728638","184.3728638","56529500"
"AAPL","2024-02-14","184.6518638","184.8610982","181.7822424","183.4860687","183.4860687","54630500"
"AAPL","2024-02-15","182.8882484","183.8248618","180.6961831","183.1971283","183.1971283","65434500"
"AAPL","2024-02-16","182.7587087","184.1835609","181.015018","181.65271","181.65271","49701400"
"AAPL","2024-02-20","181.1345773","181.7722692","179.3510375","180.9054108","180.9054108","53665600"
"AAPL","2024-02-21","181.2840544","182.2306263","180.0086704","181.6626892","181.6626892","41529700"
"AAPL","2024-02-22","182.8184707","184.2931456","181.8021592","183.7052612","183.7052612","52292200"
"AAPL","2024-02-23","184.3429667","184.3728573","181.5729908","181.8619537","181.8619537","45119700"
"AAPL","2024-02-26","181.5829745","182.1010888","179.9986954","180.5068665","180.5068665","40867400"
"AAPL","2024-02-27","180.4470902","183.2569154","178.9126338","181.9715729","181.9715729","54318900"
"AAPL","2024-02-28","181.8519968","182.4597982","179.4805877","180.7659302","180.7659302","48953900"
"AAPL","2024-02-29","180.6164724","181.9117886","178.8827401","180.0983429","180.0983429","136682600"
"AAPL","2024-03-01","178.902664","179.8791266","176.7404895","179.0122681","179.0122681","73488000"
"AAPL","2024-03-04","175.5149064","176.2622024","173.1634145","174.4687042","174.4687042","81510100"
"AAPL","2024-03-05","170.1443601","171.4197442","169.0084707","169.5066681","169.5066681","95132400"
"AAPL","2024-03-06","170.4432619","170.6226208","168.0718378","168.5102539","168.5102539","68587700"
"AAPL","2024-03-07","168.5401544","170.1144598","167.8825455","168.3907013","168.3907013","71765100"
"AAPL","2024-03-08","168.3907128","173.0737651","168.3309315","170.1144714","170.1144714","76114600"
"AAPL","2024-03-11","172.3164994","173.7513102","171.4297088","172.127182","172.127182","60139500"
"AAPL","2024-03-12","172.5257248","173.402557","170.3934409","172.6054382","172.6054382","59825400"
"AAPL","2024-03-13","172.1471177","172.5656017","170.1443546","170.513031","170.513031","52488700"
"AAPL","2024-03-14","172.2865946","173.681541","171.4296946","172.3762665","172.3762665","72913500"
"AAPL","2024-03-15","170.5528809","171.9976501","169.6760486","171.9976501","171.9976501","121664700"
"AAPL","2024-03-18","174.9370252","177.0693093","172.8944131","173.093689","173.093689","75604200"
"AAPL","2024-03-19","173.7114581","175.9732784","172.4061834","175.4451904","175.4451904","55215200"
"AAPL","2024-03-20","175.0864569","178.0258179","174.4587234","178.0258179","178.0258179","53423100"
"AAPL","2024-03-21","176.4116812","176.8500973","170.2240635","170.7521515","170.7521515","106181300"
"AAPL","2024-03-22","171.1407298","172.4260873","169.446862","171.6588593","171.6588593","71106600"
"AAPL","2024-03-25","169.95505","171.3201059","168.8390776","170.2340393","170.2340393","54288300"
"AAPL","2024-03-26","169.3870923","170.8019709","168.9686084","169.0981445","169.0981445","57388400"
"AAPL","2024-03-27","169.7956118","172.9741131","169.4966904","172.6851501","172.6851501","60273300"
"AAPL","2024-03-28","171.1307862","171.6090514","169.8952513","170.8617554","170.8617554","65672700"
"AAPL","2024-04-01","170.5728137","170.632595","168.8689721","169.4169922","169.4169922","46240500"
"AAPL","2024-04-02","168.4704177","168.7294748","167.6234761","168.2312775","168.2312775","49329500"
"AAPL","2024-04-03","168.1814453","170.0646306","167.972211","169.0383453","169.0383453","47691700"
"AAPL","2024-04-04","169.676051","171.3001793","168.2113647","168.2113647","168.2113647","53704400"
"AAPL","2024-04-05","168.9785559","169.7756746","168.340864","168.9685974","168.9685974","42055200"
"AAPL","2024-04-08","168.4205926","168.5899779","167.6334475","167.8426819","167.8426819","37425500"
"AAPL","2024-04-09","168.0917693","169.4667988","167.7430403","169.0582733","169.0582733","42451200"
"AAPL","2024-04-10","168.1914214","168.4803692","166.507512","167.1750946","167.1750946","49709300"
"AAPL","2024-04-11","167.7330789","174.8274194","167.5537351","174.4089203","174.4089203","91070300"
"AAPL","2024-04-12","173.6317303","177.7169546","173.5819228","175.9134827","175.9134827","101593300"
"AAPL","2024-04-15","174.72777","175.9931955","171.8780807","172.0673981","172.0673981","73531800"
"AAPL","2024-04-16","171.1307834","173.1335312","167.6633342","168.7693329","168.7693329","73711200"
"AAPL","2024-04-17","168.9984984","170.0347421","167.3943024","167.3943024","167.3943024","50901200"
"AAPL","2024-04-18","167.4241802","168.0319816","165.9495205","166.4377441","166.4377441","43122900"
"AAPL","2024-04-19","165.6107651","165.8000673","163.4884396","164.4051208","164.4051208","67772100"
"AAPL","2024-04-22","164.9232423","166.6569592","164.1759463","165.2420807","165.2420807","48116400"
"AAPL","2024-04-23","164.753864","166.4477319","164.3254064","166.2982635","166.2982635","49537800"
"AAPL","2024-04-24","165.9395596","168.6896186","165.6107627","168.4106293","168.4106293","48251800"
"AAPL","2024-04-25","168.9187936","169.9949017","167.5437641","169.2774963","169.2774963","50558300"
"AAPL","2024-04-26","169.2675317","170.7222594","168.5700433","168.689621","168.689621","44838400"
"AAPL","2024-04-29","172.7449298","175.3953431","172.4759142","172.8744659","172.8744659","68169400"
"AAPL","2024-04-30","172.7050805","174.3590992","169.3870846","169.7158966","169.7158966","65934800"
